scenario_id,pool,topology,conflict_edge_count,relation,old_full_success,old_collision,old_unresolved,old_timeout,old_steps,old_interaction_share,old_interaction_segments,old_mean_linear,old_mean_abs_angular,old_mean_progress,old_mean_nearest,old_high_speed_close_rate,old_negative_progress_rate,old_stagnant_rate,old_multi_local_rate,old_max_concurrent_interaction,ie2_full_success,ie2_collision,ie2_unresolved,ie2_timeout,ie2_steps,ie2_interaction_share,ie2_interaction_segments,ie2_mean_linear,ie2_mean_abs_angular,ie2_mean_progress,ie2_mean_nearest,ie2_high_speed_close_rate,ie2_negative_progress_rate,ie2_stagnant_rate,ie2_multi_local_rate,ie2_max_concurrent_interaction
dense-20260718009349-6b75be3931d6,dense,multi,4,tied,0,0,1,1,300,0.7532467532467533,16,0.0066156809170056004,0.8067808901682367,-3.029861135409193e-05,1.0989672504547368,0.0,0.5344827586206896,0.9724137931034482,0.05862068965517241,2,0,2,1,1,300,0.78,15,0.0002495346270201407,0.7637806836815871,-0.00028188621841306055,1.0001384467100844,0.0,0.663003663003663,0.989010989010989,0.02564102564102564,1
dense-20260718008523-e6500698fd1c,dense,edge1,1,tied,1,0,0,0,61,0.3006535947712418,5,0.28775963260103826,0.9481949757622636,4.701104802780776e-05,0.9805134669455385,0.0,0.5,0.8478260869565217,0.41304347826086957,2,1,0,0,0,63,0.31875,6,0.09749685388569738,0.8194694746943081,0.0023656281212896,0.7110898728280463,0.0196078431372549,0.43137254901960786,0.7450980392156863,0.23529411764705882,2
standard-20260717006918-b0115f777111,standard,zero,0,tied,1,0,0,0,45,0.1111111111111111,2,0.1445645961910486,1.0,0.0012408461753496192,4.845292120611301,0.0,0.2,0.7,0.0,1,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008302-2d4972325616,dense,edge1,1,tied,0,2,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006588-2a31d14c758a,standard,edge1,1,tied,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006319-920c270e24f0,standard,multi,2,tied,1,0,0,0,25,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008564-5ea3f677f504,dense,multi,4,ie2_improved,0,1,0,0,25,0.0410958904109589,1,0.5367982015013695,0.5790472030639648,0.01254827198615116,,0.0,0.0,0.0,0.0,1,1,0,0,0,20,0.039473684210526314,1,0.28593043486277264,0.8564038475354513,0.029598667287194697,0.7693957754767246,0.3333333333333333,0.0,0.3333333333333333,1.0,1
standard-20260717006618-dafb8f31a520,standard,edge1,1,ie2_degraded,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006849-5c6668003fd6,standard,zero,0,tied,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,40,0.13157894736842105,1,0.0037189185619354247,0.9999996542930603,-0.008108095635454438,,0.0,0.5,1.0,0.0,1
standard-20260717006901-879b643b73d5,standard,zero,0,tied,1,0,0,0,15,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,15,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007028-c5c3f54193ac,standard,zero,0,tied,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,9,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008435-e3afbd232a85,dense,multi,2,tied,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009268-8e53efb84d71,dense,multi,4,ie2_improved,0,1,0,0,24,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,74,0.23776223776223776,5,0.08048673850648544,0.3934138751698329,0.00821888299287406,1.1116787580820813,0.0,0.029411764705882353,0.7058823529411765,0.0,1
standard-20260717007091-d7058f44f425,standard,edge1,1,ie2_degraded,1,0,0,0,42,0.11235955056179775,1,0.7509535387158394,0.9965557396411896,-0.004921569234815704,,0.0,0.7,0.7,0.0,1,0,2,0,0,19,0.029411764705882353,1,0.9995987266302109,0.9846696555614471,0.026394183451442843,0.5247041821792001,1.0,0.0,0.0,1.0,1
standard-20260717006990-5175df243ede,standard,zero,0,tied,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006268-973363b26f5f,standard,zero,0,tied,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006586-853ab241751d,standard,edge1,1,ie2_degraded,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006351-be73ad5c10e9,standard,edge1,1,ie2_improved,0,2,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007073-ce3818a742ea,standard,edge1,1,tied,1,0,0,0,21,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,23,0.04,1,0.618161549170812,0.6668174614508947,0.07276592749087836,2.9032065027996956,0.3333333333333333,0.0,0.0,0.0,1
dense-20260718008909-83df375df2b6,dense,multi,2,ie2_degraded,1,0,0,0,35,0.11764705882352941,2,0.1276365950703621,0.7595496952533722,0.004728159065100046,0.7838462779197402,0.2,0.3,0.8,0.0,2,0,1,0,0,10,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717006392-20ca8cd04d5b,standard,zero,0,tied,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008776-adbe08f7a8c0,dense,edge1,1,tied,1,0,0,0,26,0.09836065573770492,1,0.1865770866473516,0.883656899134318,0.004092843666347064,1.0897741056402115,0.0,0.16666666666666666,0.6666666666666666,0.0,1,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009138-38a5a2eb225b,dense,zero,0,tied,1,0,0,0,11,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009342-e413bb6628e2,dense,multi,5,ie2_improved,0,2,0,0,104,0.36666666666666664,8,0.036185684529217804,0.5909254837791774,0.0015054520552276348,0.7457894364457662,0.020202020202020204,0.3939393939393939,0.898989898989899,0.5050505050505051,4,1,0,0,0,44,0.11504424778761062,4,0.5092666263763721,0.8574286928543677,0.030845077251850483,1.5970728987053648,0.07692307692307693,0.0,0.3076923076923077,0.46153846153846156,2
standard-20260717006984-13351d0e9eb0,standard,edge1,1,tied,0,0,1,1,300,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,1,1,300,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008613-0acc802c5c05,dense,multi,3,tied,0,2,0,0,22,0.05263157894736842,1,0.25836411863565445,0.7371975556015968,0.009260093185841922,0.8415946189493468,0.25,0.0,0.5,0.5,1,0,1,0,0,20,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009221-7718af59dbe6,dense,multi,3,tied,1,0,0,0,17,0.05,1,0.29083818818132084,0.7240212659041086,0.038907158006885524,0.9747629158365676,0.0,0.0,0.0,1.0,1,1,0,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009189-8cc89d4891ab,dense,multi,3,ie2_degraded,1,0,0,0,33,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,68,0.3163265306122449,4,0.06848538588852651,0.6731760740625642,0.003461950270311458,,0.0,0.0967741935483871,0.8387096774193549,0.0,1
standard-20260717006622-fc55ea447a46,standard,zero,0,tied,1,0,0,0,25,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,19,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009254-8367057c68cc,dense,edge1,1,tied,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007060-41c216ee6e65,standard,zero,0,tied,1,0,0,0,13,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,14,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008662-8330d5ee213a,dense,multi,3,tied,1,0,0,0,23,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,34,0.04950495049504951,1,0.19780279994010924,0.9893956065177918,0.0043366101673659955,0.8463960898024373,0.2,0.6,0.8,0.6,1
dense-20260718009159-82c693204c0b,dense,multi,2,ie2_degraded,1,0,0,0,26,0.09090909090909091,2,0.12914935848675668,0.7504117824137211,0.00768607886037459,1.5758337165067913,0.0,0.0,0.625,0.25,1,0,0,1,1,300,0.7948717948717948,15,0.007073854673720603,0.8982105992707727,0.00014379396900880906,1.9692938262859587,0.0035842293906810036,0.5949820788530465,0.8853046594982079,0.0,2
standard-20260717006647-5ca039467bb6,standard,zero,0,tied,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,29,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008407-b29264fa5a20,dense,edge1,1,tied,1,0,0,0,30,0.04285714285714286,1,0.06475900610287984,0.22305864840745926,0.008720044939365179,1.2934364674395944,0.0,0.0,0.0,0.0,1,1,0,0,0,31,0.03614457831325301,1,0.10580840706825256,0.9886610507965088,0.02296868203247639,,0.0,0.0,0.0,0.0,1
dense-20260718009161-f49c1bf982ff,dense,edge1,1,tied,1,0,0,0,51,0.17391304347826086,1,0.40006606793031096,1.0,-0.011626535839736232,,0.0,0.6875,0.875,0.0,1,1,0,0,0,16,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718009317-db62e21fe167,dense,multi,3,ie2_improved,0,2,0,0,26,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,33,0.0379746835443038,1,0.12271750470002492,0.7588046590487162,0.02133863712991883,,0.0,0.0,0.0,0.0,1
standard-20260717006705-a17fa9c7c1f1,standard,zero,0,tied,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,17,0.0,0,,,,,0.0,0.0,0.0,0.0,0
dense-20260718008225-9737b7426e4d,dense,edge1,1,ie2_degraded,1,0,0,0,12,0.0,0,,,,,0.0,0.0,0.0,0.0,0,0,1,0,0,15,0.0,0,,,,,0.0,0.0,0.0,0.0,0
standard-20260717007050-339a798a2931,standard,edge1,1,tied,1,0,0,0,20,0.0,0,,,,,0.0,0.0,0.0,0.0,0,1,0,0,0,22,0.0,0,,,,,0.0,0.0,0.0,0.0,0
